genus,species,score
Leptochloa,fusca,0.0001403928093463412
Leucopoa,kingii,2.5040064102564102e-05
Leymus,cinereus,0.001665965859449552
Leymus,condensatus,0.00020230867971887247
Leymus,flavescens,0.00022243907541245818
Leymus,mollis,0.0021340274894556346
Leymus,triticoides,0.0017615306689571365
Leymus,vancouverensis,0.0001252003205128205
Lolium,multiflorum,0.0028192296739087508
Lolium,perenne,0.004870702249513739
Lolium,rigidum,2.5040064102564102e-05
Lolium,temulentum,0.00040064102564102563
Melica,aristata,0.0008803503389353763
Melica,bulbosa,0.0007324928671492365
Melica,californica,0.0008431831302603992
Melica,frutescens,2.2788733250281063e-05
Melica,fugax,0.0009055219850149022
Melica,geyeri,0.0025604825674080843
Melica,harfordii,0.003925455604950822
Melica,imperfecta,3.0384977667041416e-05
Melica,smithii,2.406623026569118e-05
Melica,spectabilis,0.0003665956381293294
Melica,stricta,0.0006288037828712869
Melica,subulata,0.006316649514737824
Melica,torreyana,0.0005241408647564644
Molinia,caerulea,0.0001242264866759476
Muhlenbergia,andina,0.0004500227447367316
Muhlenbergia,asperifolia,0.0006082946189243754
Muhlenbergia,filiformis,0.004220301286633213
Muhlenbergia,jonesii,0.00013673239950168638
Muhlenbergia,mexicana,0.0005848357150157586
Muhlenbergia,minutissima,2.2788733250281063e-05
Muhlenbergia,montana,0.00017471362158548814
Muhlenbergia,richardsonis,0.0011581111125915648
Muhlenbergia,rigens,3.263630851932446e-05
Muhlenbergia,uniflora,2.5040064102564102e-05
Munroa,squarrosa,3.0384977667041416e-05
Nardus,stricta,0.0001252003205128205
Nassella,tenuissima,0.00014731888310476587
Not,onagraceae,2.5040064102564102e-05
Orcuttia,tenuis,0.00026586855458661236
Panicum,acuminatum,0.0010353405715316912
Panicum,capillare,0.0025122585500997052
Panicum,dichotomiflorum,0.000738238420019038
Panicum,miliaceum,0.0008390688470876301
Panicum,oligosanthes,0.00023548357691957096
Panicum,rigidulum,2.406623026569118e-05
Parapholis,incurva,0.0004532479094258875
Parapholis,strigosa,3.798122208380177e-05
Pascopyrum,smithii,0.0001242264866759476
Paspalum,dilatatum,0.0011977017333204005
Paspalum,distichum,0.001381483522616282
Pennisetum,clandestinum,3.0384977667041416e-05
Pennisetum,setaceum,7.596244416760354e-06
Pennisetum,villosum,2.5040064102564102e-05
Phalaris,angusta,0.00015108263647529584
Phalaris,aquatica,0.055759853135963725
Phalaris,arundinacea,0.010534217327098848
Phalaris,brachystachys,5.0080128205128203e-05
Phalaris,californica,0.0002909086186891765
Phalaris,canariensis,0.0004300521694711941
Phalaris,caroliniana,8.271643672445266e-05
Phalaris,lemmonii,7.596244416760354e-06
Phalaris,minor,0.00022085791521851084
Phalaris,paradoxa,0.0003079454316705679
Phleum,alpinum,0.002805331607817498
Phleum,arenarium,0.00015024038461538462
Phleum,paniculatum,5.0080128205128203e-05
Phleum,pratense,0.004202731778344886
Phleum,subulatum,5.0080128205128203e-05
Phragmites,australis,0.000868846498397597
Pleuropogon,californicus,0.0003798122208380177
Pleuropogon,hooverianus,0.00022929641149518242
Pleuropogon,oregonus,0.00015024038461538462
Pleuropogon,refractus,0.0021873209956010404
Poa,alpina,2.5040064102564102e-05
Poa,annua,0.007167729116061301
Poa,bolanderi,0.001031129312232135
Poa,bulbosa,0.007064207922056245
Poa,chambersii,0.00029853310155702334
Poa,compressa,0.003272690163760828
Poa,confinis,0.0012539631335754782
Poa,cusickii,0.0016212976800388437
Poa,douglasii,0.00048615964267266265
Poa,fendleriana,0.00010550516997473372
Poa,glauca,5.0080128205128203e-05
Poa,howellii,0.0012986983482161291
Poa,infirma,0.0004476052260573121
Poa,kelloggii,0.000258272310169852
Poa,laxiflora,0.0009928380595707078
Poa,leibergii,0.0002995069353938963
Poa,leptocoma,0.00021101033994946745
Poa,lettermanii,5.0080128205128203e-05
Poa,macrantha,0.0017736578135295498
Poa,marcida,0.0005460122410720457
Poa,nemoralis,0.00025507538393178264
Poa,nervosa,0.0009014423076923077
Poa,palustris,0.0014054240642794509
Poa,paucispicula,7.512019230769231e-05
Poa,piperi,0.0008578247696390186
Poa,pratensis,0.013178888448177856
Poa,pringlei,0.0010231260611109623
Poa,rhizomata,0.0006077336851663538
Poa,secunda,0.014862386591211208
Poa,sierrae,2.2788733250281063e-05
Poa,stebbinsii,7.596244416760354e-06
Poa,stenantha,0.0009746148323262541
Poa,suksdorfii,0.00010016025641025641
Poa,trivialis,0.002550290355711241
Poa,unilateralis,0.000668760911079921
Poa,wheeleri,0.0018699855788935757
Poa,×multnomae,0.00034666556208840573
Podagrostis,thurberiana,0.0015495624728483555
Polypogon,australis,0.00028331237427241615
Polypogon,fugax,5.0080128205128203e-05
Polypogon,imberbis,7.596244416760354e-06
Polypogon,interruptus,0.0010855805201648676
Polypogon,maritimus,0.00037039989072447317
Polypogon,monspeliensis,0.00400954279791344
Polypogon,viridis,0.0003674378899892406
Pseudelymus,saxicola,2.5040064102564102e-05
Pseudoroegneria,spicata,0.0014982288951502225
Puccinellia,distans,0.00042329817691434506
Puccinellia,howellii,6.076995533408283e-05
Puccinellia,lemmonii,0.0003284828340685659
Puccinellia,nutkaensis,0.00027756045400352644
Puccinellia,nuttalliana,0.00030132302109068046
Puccinellia,pumila,0.0003058256827952465
Rostraria,cristata,0.00010016025641025641
Rytidosperma,biannulare,2.5040064102564102e-05
Rytidosperma,penicillatum,0.0006446035980618819
Schedolium,holmbergii,2.5040064102564102e-05
Schedonorus,arundinaceus,0.020895890104953446
Schedonorus,pratensis,0.0014194929831511703
Schismus,barbatus,7.596244416760354e-06
Sclerochloa,dura,7.949127203529669e-05
Scolochloa,festucacea,2.5040064102564102e-05
Scribneria,bolanderi,0.0007652607576455226
Secale,cereale,0.00209542248931255
Secale,strictum,2.5040064102564102e-05
Setaria,italica,5.0080128205128203e-05
Setaria,parviflora,6.302128618636587e-05
Setaria,pumila,0.0005434572470412254
Setaria,verticillata,2.406623026569118e-05
Setaria,viridis,0.001450090541244401
Sorghum,bicolor,0.00024055306575659763
Sorghum,halepense,0.0006967912143688043
Spartina,alterniflora,0.00019806918196822978
Spartina,densiflora,0.00027346479900337275
Spartina,foliosa,0.000129136155084926
Spartina,gracilis,5.767637262188856e-05
Spartina,patens,0.0001242264866759476
Sphenopholis,obtusata,5.0080128205128203e-05
Sporobolus,cryptandrus,0.0002195175739018394
Sporobolus,indicus,2.5040064102564102e-05
Stipa,cernua,4.5577466500562125e-05
Stipa,comata,3.798122208380177e-05
Stipa,divaricata,7.596244416760354e-06
Stipa,exigua,7.596244416760354e-06
Stipa,hymenoides,0.00010634742183464495
Stipa,latiglumis,7.596244416760354e-06
Stipa,lemmonii,0.002711859256783446
Stipa,lepida,0.00022029108808605026
Stipa,lettermanii,8.355868858436389e-05
Stipa,manicata,6.836619975084319e-05
Stipa,miliacea,9.115493300112425e-05
Stipa,nelsonii,0.0002886572878368934
Stipa,nevadensis,0.00012153991066816566
Stipa,occidentalis,0.0022484883473610647
Stipa,pinetorum,7.596244416760354e-06
Stipa,pulchra,0.0005393333535899851
Stipa,purpurata,7.596244416760354e-06
Stipa,stillmanii,0.0001443286439184467
Stipa,thurberiana,0.0005621220868402662
Stipa,webberi,7.596244416760354e-06
Taeniatherum,caput-medusae,0.0022530465379185056
Thinopyrum,intermedium,0.0014884905567814934
Thinopyrum,junceum,0.00017528044871794872
Thinopyrum,ponticum,0.0009330195929968504
Thinopyrum,pycnanthum,4.910629436825528e-05
Torreyochloa,erecta,0.00033086574689781065
Torreyochloa,pallida,0.002676464510060934
Triplasis,purpurea,0.0002975592677201505
Trisetum,canescens,0.004809540984780992
Trisetum,cernuum,0.0029493907203829326
Trisetum,flavescens,2.2788733250281063e-05
Trisetum,spicatum,0.0024958555994807168
Trisetum,wolfii,0.00021326167080175048
Triticum,aestivum,0.0009111359559077418
Tuctoria,greenei,3.798122208380177e-05
Urochloa,mutica,2.5040064102564102e-05
Vahlodea,atropurpurea,0.0013287450568544587
Ventenata,dubia,0.00279238578488293
Vulpia,bromoides,0.0031756335743658858
Vulpia,microstachys,0.0032478322651629593
Vulpia,myuros,0.0045194471338971
Vulpia,octoflora,0.0005440645733982999
Zizania,palustris,5.767637262188856e-05
