genus,species,score
Phacelia,campanularia,5.447809980387884e-05
Phacelia,ciliata,0.00010895619960775768
Phacelia,cookei,0.001035083896273698
Phacelia,corymbosa,0.005992590978426673
Phacelia,distans,0.0008716495968620615
Phacelia,divaricata,5.447809980387884e-05
Phacelia,egena,0.0035410764872521247
Phacelia,glandulifera,5.447809980387884e-05
Phacelia,greenei,0.0024515144911745478
Phacelia,hastata,0.004576160383525822
Phacelia,heterophylla,0.0066463281760732185
Phacelia,humilis,0.0024515144911745478
Phacelia,imbricata,0.001688821093920244
Phacelia,insularis,0.0013074743952930922
Phacelia,inundata,0.001035083896273698
Phacelia,leonis,0.0026149487905861844
Phacelia,linearis,0.003486598387448246
Phacelia,malvifolia,0.00038134669862715186
Phacelia,mutabilis,0.007354543473523644
Phacelia,nemoralis,0.0009806057964698192
Phacelia,pringlei,0.002070167792547396
Phacelia,procera,0.002778383089997821
Phacelia,purpusii,0.00010895619960775768
Phacelia,racemosa,0.00010895619960775768
Phacelia,ramosissima,0.0017977772935280018
Phacelia,rattanii,0.0005447809980387884
Phacelia,sericea,0.0008716495968620615
Phacelia,tanacetifolia,0.00010895619960775768
Phacelia,thermalis,0.002070167792547396
Phacelia,vallicola,0.00016343429941163652
Plagiobothrys,acanthocarpus,0.00032686859882327305
Plagiobothrys,austiniae,0.001972035376657805
Plagiobothrys,bracteatus,0.005904806239211149
Plagiobothrys,canescens,0.0003347917912970079
Plagiobothrys,chorisianus,0.00010895619960775768
Plagiobothrys,cognatus,0.0005447809980387884
Plagiobothrys,cusickii,0.0018522553933318807
Plagiobothrys,diffusus,0.00016343429941163652
Plagiobothrys,figuratus,0.02226310644158397
Plagiobothrys,fulvus,0.0019665239889052172
Plagiobothrys,glyptocarpus,0.007678582093736786
Plagiobothrys,greenei,0.0036795571335731993
Plagiobothrys,hirtus,0.006102444190947335
Plagiobothrys,hispidulus,0.02102488109051208
Plagiobothrys,hispidus,0.0019032439781387616
Plagiobothrys,humistratus,0.001129177958446251
Plagiobothrys,jonesii,5.447809980387884e-05
Plagiobothrys,jucundus,0.0002390057361376673
Plagiobothrys,kingii,0.0010199508717456274
Plagiobothrys,lamprocarpus,0.00011950286806883365
Plagiobothrys,leptocladus,0.001754559222604598
Plagiobothrys,lithocaryus,0.00016343429941163652
Plagiobothrys,medius,0.0006775067750677507
Plagiobothrys,mollis,0.0031562402736279747
Plagiobothrys,nitens,5.447809980387884e-05
Plagiobothrys,nothofulvus,0.01707864885539842
Plagiobothrys,ramosus,0.00046484132782691754
Plagiobothrys,reticulatus,0.005314270928860976
Plagiobothrys,salsus,0.00011950286806883365
Plagiobothrys,scouleri,0.028336395760550706
Plagiobothrys,scriptus,5.447809980387884e-05
Plagiobothrys,shastensis,0.0011194572439623058
Plagiobothrys,stipitatus,0.0032291882343666646
Plagiobothrys,strictus,0.00010895619960775768
Plagiobothrys,tenellus,0.01710840615076705
Plagiobothrys,tener,0.00032686859882327305
Plagiobothrys,undulatus,0.00016343429941163652
Romanzoffia,californica,0.0029418173894094576
Romanzoffia,sitchensis,0.0011440400958814556
Romanzoffia,tracyi,0.0011440400958814556
Sonnea,hispida,0.0031870605531982964
Symphytum,Xuplandicum,0.0038154354812960493
Symphytum,asperum,0.0019261876015828354
Symphytum,grandiflorum,0.00022583559168925022
Symphytum,officinale,0.005910746807591737
Symphytum,orientale,0.00022583559168925022
