"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","412338","Iridaceae","Iris douglasiana","Douglas iris","Newhouse, B.","","5 September 2008","2008","Curry","Blacklock Point Trail","42.8676","-124.5256","37","","","Iris douglasiana Herb. "
"observation","141633","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Cole, Gl.","","22 June 2002","2002","Linn","Quentin Creek Roadless Area","44.3090","-122.2406","640","forest","","Iris tenax Douglas ex Lindl. "
"observation","415069","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2004","2004","Benton","BLM Maxfield - Section 19 Middle Meadow","44.6905","-123.3524","478","","","Iris tenax Douglas ex Lindl. "
"observation","412742","Iridaceae","Iris tenax var. tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","July 2008","2008","Lane","North side Baldy Trail realignment","44.0007","-123.0596","","","","Iris tenax Douglas ex Lindl. var. tenax "
"observation","370553","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Harvey, T.","","2008 - 2013","2008","Lane","Mutton Meadow","43.4920","-122.3806","686","","","Iris chrysophylla Howell "
"observation","325230","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Olson, B.B., Maffitt, V.","","9 May 2007","2007","Washington","Tualatin Wildlife Refuge","45.3677","-122.8363","","","","Iris tenax Douglas ex Lindl. "
"observation","307582","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Wilson, B., Brainerd, R.","","10 August 2006","2006","Benton","Rock Creek Watershed: intersection of road 3405 with 3406","44.5121","-123.4592","","","","Iris tenax Douglas ex Lindl. "
"observation","417233","Iridaceae","Iris douglasiana","Douglas iris","Wood, W.","","20 August 2013","2013","Curry","Chetco Point 4","42.0443","-124.2910","","","","Iris douglasiana Herb. "
"observation","329584","Iridaceae","Iris tenax var. gormanii","Gorman's iris","Robinson, A.","","29 May 2006","2006","Washington","Sensitive species - location undisclosed","45.5000","-123.2000","","","","Iris tenax Douglas ex Lindl. var. gormanii (Piper) R.C. Foster "
"observation","320080","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Stein, M., Otting, N., Wilson, B.","","14 May 2007","2007","Benton","Seep S of Grass Mountain","44.4142","-123.6894","610","","","Iris tenax Douglas ex Lindl. "
"observation","320179","Iridaceae","Iris missouriensis","western blue flag, Rocky Mountain iris","Brainerd, R., Otting, N., Wilson, B.","","17 May 2007","2007","Crook","Chimney Rock Campground","44.1346","-120.8123","945","","","Iris missouriensis Nutt. "
"observation","386206","Iridaceae","Iris pseudacorus","yellow flag, yellow water iris","Wilson, B.","","13 July 2010","2010","Lincoln","Yachats Loop Road","44.3053","-124.1060","3","","","Iris pseudacorus L. "
"observation","366276","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Harvey, T.","","2005 - 2010","2005","Douglas","Big Squaw Mountain - Harvey","43.1425","-122.7651","1219","","","Iris chrysophylla Howell "
"image","dig25238","Iridaceae","Olsynium douglasii var. inflatum","inflated grass widows, inflated purple-eyed grass","Gerald D. Carr","","April 17, 2010","2010","Wasco","Highway 218, ca. 0.4 mi. south of junction with Highway 97 at Shaniko; 1003m","44.9992","-120.7545","1003","","","Olsynium douglasii (A. Dietr.) E.P. Bicknell var. inflatum (Suksd.) Cholewa & Douglass M. Hend. "
"observation","327611","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Morse, K.","","24 July 2007","2007","Josephine","Deer Creek Center - North","42.2992","-123.6493","456","","","Iris chrysophylla Howell "
"observation","365824","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Harvey, T.","","2004 - 2008","2004","Lane","Alpine Trail, including Buckhead Mountain","43.8171","-122.4996","914","","","Iris chrysophylla Howell "
"observation","141199","Iridaceae","Sisyrinchium bellum","western blue-eyed grass, beautiful blue-eyed grass","Heinze, D.","","28 May 2003","2003","Josephine","Fish Hatchery Park","42.3574","-123.4210","293","herbland, savanna, shrubland","","Sisyrinchium bellum S. Watson "
"observation","297009","Iridaceae","Iris missouriensis","western blue flag, Rocky Mountain iris","Lytjen, D., Wilson, B.","","22 July 2004","2004","Crook","Camp Creek","44.0504","-120.1357","","","","Iris missouriensis Nutt. "
"observation","178896","Iridaceae","Iris tenax var. tenax","tough-leaf iris, Oregon iris","Boyer, L.","","2002","2002","Lane","Gettings Creek","43.8594","-122.9771","","","","Iris tenax Douglas ex Lindl. var. tenax "
"observation","326994","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Morse, K.","","1 June 2007","2007","Josephine","Deer Creek Center - North","42.2929","-123.6529","456","","","Iris chrysophylla Howell "
"observation","305904","Iridaceae","Sisyrinchium californicum","golden-eyed grass","Coberly, C., Wilson, B.","","19 July 2006","2006","Coos","Lost Lake ACEC","43.0254","-124.4334","6","","","Sisyrinchium californicum (Ker Gawlowska) W.T. Aiton "
"observation","312753","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Salix Associates","","July 2004","2004","Lane","Grasshopper to Chuksney Mountain Meadow # 3","43.8976","-122.1596","1600","","","Iris chrysophylla Howell "
"image","dig39519","Iridaceae","Sisyrinchium bellum","western blue-eyed grass, beautiful blue-eyed grass","Gerald D. Carr","","August 8, 2014","2014","Curry","Gated gravel rd. to powerlines NE above Hume Rd., off CR 545, just NE of Wedderburn; 27m; 42.43244&#176; N -124.40907&#176; W","42.4324","-124.4091","27","","","Sisyrinchium bellum S. Watson "
"observation","370174","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Harvey, T.","","2008 - 2010","2008","Lane","Youngs Flat Camp picnic area","43.5205","-122.4399","558","","","Iris chrysophylla Howell "
"observation","416016","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2007","2007","Benton","Homestead #1, OSU Prairie","44.7056","-123.3087","144","","","Iris tenax Douglas ex Lindl. "
"observation","298214","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Brainerd, R., Wilson, B.","","30 June 2005","2005","Linn","Blagen Road","44.3195","-122.9275","","","","Iris tenax Douglas ex Lindl. "
"image","dig22107","Iridaceae","Sisyrinchium californicum","golden-eyed grass","Gerald D. Carr","","July 9, 2009","2009","Lane","marshy area 120-200m NW of parking area at end of Baker Beach Rd., SW of Lily Lake","44.0882","-124.1196","","","","Sisyrinchium californicum (Ker Gawlowska) W.T. Aiton "
"observation","378529","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Harvey, T.","","2004 - 2013","2004","Douglas","Reynolds Ridge to Grassy Ranch","43.4003","-122.5386","1524","","","Iris chrysophylla Howell "
"observation","413342","Iridaceae","Sisyrinchium hitchcockii","Hitchcock's blue-eyed grass","Newhouse, B.","","2010 - 2012","2010","Lane","Sensitive species - location undisclosed","44.0000","-123.3000","","","","Sisyrinchium hitchcockii Douglass M. Hend. "
"observation","300536","Iridaceae","Sisyrinchium idahoense","Idaho blue-eyed grass","Olson, B.B., Maffitt, V.","","24 March 2003","2003","Washington","Tualatin Wildlife Refuge","45.3677","-122.8363","","","","Sisyrinchium idahoense E.P. Bicknell "
"image","dig14198","Iridaceae","Sisyrinchium bellum","western blue-eyed grass, beautiful blue-eyed grass","Keir Morse","","May 10, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I034; 42.2754983424&#176; N -123.644012321&#176; W","42.2755","-123.6440","","","","Sisyrinchium bellum S. Watson "
"image","dig22104","Iridaceae","Sisyrinchium californicum","golden-eyed grass","Gerald D. Carr","","July 9, 2009","2009","Lane","marshy area 120-200m NW of parking area at end of Baker Beach Rd., SW of Lily Lake","44.0882","-124.1196","","","","Sisyrinchium californicum (Ker Gawlowska) W.T. Aiton "
"image","dig13313","Iridaceae","Olsynium douglasii var. inflatum","inflated grass widows, inflated purple-eyed grass","Keir Morse","","March 24, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I004; 42.2734453615&#176; N -123.64233006&#176; W","42.2734","-123.6423","","","","Olsynium douglasii (A. Dietr.) E.P. Bicknell var. inflatum (Suksd.) Cholewa & Douglass M. Hend. "
"observation","178775","Iridaceae","Sisyrinchium idahoense var. idahoense","Idaho blue-eyed grass","Boyer, L.","","2002","2002","Lane","Southwest and South Eugene","44.0394","-123.2271","","","","Sisyrinchium idahoense E.P. Bicknell var. idahoense "
"observation","407977","Iridaceae","Iris missouriensis","western blue flag, Rocky Mountain iris","Wilson, B., Otting, N.","","26 June 2012","2012","Lake","Fifteen Mile Creek Exclosure (Wilson and Otting)","42.0422","-120.0683","1829","","","Iris missouriensis Nutt. "
"observation","178776","Iridaceae","Sisyrinchium idahoense var. idahoense","Idaho blue-eyed grass","Boyer, L.","","2002","2002","Lane","Southwest and South Eugene","44.0316","-123.2164","","","","Sisyrinchium idahoense E.P. Bicknell var. idahoense "
"observation","416137","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2007","2007","Benton","Homestead #3, OSU Prairie","44.6181","-123.3404","300","","","Iris tenax Douglas ex Lindl. "
"observation","305794","Iridaceae","Sisyrinchium californicum","golden-eyed grass","Coberly, C., Mitchell, K., Wilson, B., Brainerd, R.","","19 July 2006","2006","Curry","Floras Lake Bog","42.8974","-124.5090","","","","Sisyrinchium californicum (Ker Gawlowska) W.T. Aiton "
"observation","380786","Iridaceae","Sisyrinchium idahoense var. idahoense","Idaho blue-eyed grass","Bluhm, W., Savage, J., Kimmich, R.","","27 June 2009","2009","Yamhill","Yamhill Oaks Preserve","45.1802","-123.3722","91","","","Sisyrinchium idahoense E.P. Bicknell var. idahoense "
"observation","298933","Iridaceae","Iris pseudacorus","yellow flag, yellow water iris","Wilson, B.","","16 July 2005","2005","Lincoln","Lincoln City neighborhood","44.9847","-124.0130","8","","","Iris pseudacorus L. "
"observation","415191","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2004","2004","Benton","BLM Maxfield - Section 19 West Meadow","44.6924","-123.3549","","","","Iris tenax Douglas ex Lindl. "
"observation","369430","Iridaceae","Sisyrinchium idahoense var. idahoense","Idaho blue-eyed grass","Harvey, T.","","2004 - 2011","2004","Douglas","Hemlock Lake","43.1770","-122.7063","1356","","","Sisyrinchium idahoense E.P. Bicknell var. idahoense "
"observation","379432","Iridaceae","Iris tenax var. tenax","tough-leaf iris, Oregon iris","Bluhm, W., Myers, E.","","July 2010","2010","Marion","Elkhorn Mountain area","44.8203","-122.3093","457","","","Iris tenax Douglas ex Lindl. var. tenax "
"observation","200404","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Harvey, T.","","2003 - 2012","2003","Lane","Youngs Rock Trail","43.5349","-122.4005","610","","","Iris chrysophylla Howell "
"image","dig12735","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Keir Morse","","May 17, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I068; 42.2731344249&#176; N -123.646377203&#176; W","42.2731","-123.6464","","","","Iris chrysophylla Howell "
"observation","416567","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2007","2007","Benton","Oak Creek, OSU Prairie","44.6103","-123.3327","161","","","Iris tenax Douglas ex Lindl. "
"observation","310906","Iridaceae","Sisyrinchium idahoense","Idaho blue-eyed grass","Wilson, B., Brainerd, R.","","30 June 2005","2005","Linn","Blagen Mill Road Site #2","44.3088","-122.9147","442","","","Sisyrinchium idahoense E.P. Bicknell "
"observation","329528","Iridaceae","Olsynium douglasii","grass widows, purple-eyed grass","Callahan, F.","","17 April 2007","2007","Jackson","Harris Gulch","42.4065","-123.0066","500","","","Olsynium douglasii (A. Dietr.) E.P. Bicknell "
"observation","395071","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Wilson, B., Otting, N., Coberly, C.","","2010","2010","Linn","Highway 20, Albany to Sisters, mile post 56 to 57","44.4054","-122.2244","","","","Iris tenax Douglas ex Lindl. "
"image","dig14195","Iridaceae","Sisyrinchium bellum","western blue-eyed grass, beautiful blue-eyed grass","Keir Morse","","May 10, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I034; 42.2754983424&#176; N -123.644012321&#176; W","42.2755","-123.6440","","","","Sisyrinchium bellum S. Watson "
"observation","312983","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Salix Associates","","July 2004","2004","Lane","Grasshopper to Chuksney Mountain Meadow # 6","43.9067","-122.1405","1573","","","Iris chrysophylla Howell "
"image","dig14197","Iridaceae","Sisyrinchium bellum","western blue-eyed grass, beautiful blue-eyed grass","Keir Morse","","May 10, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I034; 42.2754983424&#176; N -123.644012321&#176; W","42.2755","-123.6440","","","","Sisyrinchium bellum S. Watson "
"image","dig15318","Iridaceae","Sisyrinchium idahoense","Idaho blue-eyed grass","Bruce Neil Newhouse","","June 16, 2006","2006","Lane","Eugene","44.0522","-123.0856","","","","Sisyrinchium idahoense E.P. Bicknell "
"observation","407460","Iridaceae","Iris missouriensis","western blue flag, Rocky Mountain iris","Wilson, B., Otting, N.","","17 June 2012","2012","Crook","Eagle Rock, Crook County, across the road from the Rock itself","44.1937","-120.6395","1082","","","Iris missouriensis Nutt. "
"observation","423324","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Harvey, T.","","2012","2012","Lane","Road 2133 Meadows","43.4920","-122.4004","664","","","Iris chrysophylla Howell "
"observation","422909","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Harvey, T.","","27 June 2011","2011","Lane","McKinley Rock","43.4890","-122.6521","914","","","Iris chrysophylla Howell "
"observation","380360","Iridaceae","Iris missouriensis","western blue flag, Rocky Mountain iris","Bluhm, W., Bluhm, J.","","26 June 2010","2010","Crook","Steins Pillar Trail 837","44.4083","-120.6212","1244","","","Iris missouriensis Nutt. "
"observation","415928","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2007","2007","Benton","Hidden Meadows, OSU Prairie","44.6478","-123.3447","418","","","Iris tenax Douglas ex Lindl. "
"observation","353459","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Wilson, B.","","21 June 2008","2008","Douglas","Galagher Canyon Road site 3","43.4785","-123.4409","324","","","Iris tenax Douglas ex Lindl. "
"observation","327637","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Morse, K.","","24 July 2007","2007","Josephine","Deer Creek Center - North","42.2997","-123.6491","456","","","Iris chrysophylla Howell "
"observation","413547","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Brainerd, R., Newhouse, B.","","2008","2008","Polk","Eola Hills privately owned site","45.0107","-123.1605","91","","","Iris tenax Douglas ex Lindl. "
"observation","309974","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Salix Associates","","2004 - 2005","2004","Polk","Baskett Butte - Salix Associates","44.9779","-123.2450","","","","Iris tenax Douglas ex Lindl. "
"observation","415619","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2007","2007","Benton","Carson Prairie, OSU Prairie","44.6881","-123.2686","223","","","Iris tenax Douglas ex Lindl. "
"observation","319221","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Wilson, B.","","2007","2007","Lincoln","Burnt Woods Forest Road and Spout Creek Road","44.5938","-123.6492","319","","","Iris tenax Douglas ex Lindl. "
"observation","197388","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Bluhm, W.","","2003","2003","Josephine","Chrome Ridge","42.4691","-123.7292","","","","Iris chrysophylla Howell "
"observation","178895","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Boyer, L.","","2002","2002","Lane","Gettings Creek","43.8594","-122.9771","","","","Iris chrysophylla Howell "
"observation","178777","Iridaceae","Sisyrinchium idahoense var. idahoense","Idaho blue-eyed grass","Boyer, L.","","2002","2002","Lane","Southwest and South Eugene","44.0167","-123.2110","","","","Sisyrinchium idahoense E.P. Bicknell var. idahoense "
"observation","412903","Iridaceae","Sisyrinchium bellum","western blue-eyed grass, beautiful blue-eyed grass","Newhouse, B.","","2011","2011","Lane","Berggren Watershed Conservation Area","44.0649","-122.8989","155","","","Sisyrinchium bellum S. Watson "
"observation","178839","Iridaceae","Sisyrinchium idahoense var. idahoense","Idaho blue-eyed grass","Boyer, L.","","2002","2002","Lane","Camas Swale","43.9328","-123.1102","","","","Sisyrinchium idahoense E.P. Bicknell var. idahoense "
"observation","329582","Iridaceae","Iris tenax var. gormanii","Gorman's iris","Robinson, A.","","29 May 2006","2006","Washington","Sensitive species - location undisclosed","45.5000","-123.2000","","","","Iris tenax Douglas ex Lindl. var. gormanii (Piper) R.C. Foster "
"observation","183548","Iridaceae","Iris pseudacorus","yellow flag, yellow water iris","Otting, N., Newhouse, B.","","24 June 2002","2002","Jefferson","Steelhead Falls","44.4196","-121.2949","701","","","Iris pseudacorus L. "
"observation","180193","Iridaceae","Sisyrinchium idahoense","Idaho blue-eyed grass","Koenig, J.","","8 May 2002","2002","Lane","Camp 5 Oak Habitat Inventory","43.8877","-122.3619","610","","","Sisyrinchium idahoense E.P. Bicknell "
"observation","403440","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Moore, J., Kirby, M., Glenn, T., Thomas, B., Moore, F.","","13 June 2012","2012","Douglas","Grotto Falls, Little River - 2012","43.2485","-122.8255","905","","","Iris chrysophylla Howell "
"image","dig13309","Iridaceae","Olsynium douglasii var. inflatum","inflated grass widows, inflated purple-eyed grass","Keir Morse","","March 24, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I004; 42.2734453615&#176; N -123.64233006&#176; W","42.2734","-123.6423","","","","Olsynium douglasii (A. Dietr.) E.P. Bicknell var. inflatum (Suksd.) Cholewa & Douglass M. Hend. "
"observation","327323","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Morse, K.","","29 July 2007","2007","Josephine","Deer Creek Center - North","42.2959","-123.6548","456","","","Iris chrysophylla Howell "
"observation","415442","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2004","2004","Benton","BLM Maxfield - Section 29 Meadows","44.6724","-123.3269","","","","Iris tenax Douglas ex Lindl. "
"observation","321144","Iridaceae","Iris missouriensis","western blue flag, Rocky Mountain iris","Otting, N., Wilson, B.","","21 May 2007","2007","Crook","Telephone Spring and the headwaters of Swamp Creek","44.1993","-120.2286","1463","","","Iris missouriensis Nutt. "
"observation","370576","Iridaceae","Sisyrinchium idahoense","Idaho blue-eyed grass","Harvey, T.","","2008 - 2013","2008","Lane","Mutton Meadow","43.4920","-122.3806","686","","","Sisyrinchium idahoense E.P. Bicknell "
"image","dig13315","Iridaceae","Olsynium douglasii var. inflatum","inflated grass widows, inflated purple-eyed grass","Keir Morse","","April 19, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I004; 42.2734453615&#176; N -123.64233006&#176; W","42.2734","-123.6423","","","","Olsynium douglasii (A. Dietr.) E.P. Bicknell var. inflatum (Suksd.) Cholewa & Douglass M. Hend. "
"observation","306381","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Wilson, B., Brainerd, R.","","10 August 2006","2006","Benton","Rock Creek Watershed: road 3408-112 at City property and National Forest boundary","44.5123","-123.4865","","","","Iris tenax Douglas ex Lindl. "
"observation","412559","Iridaceae","Sisyrinchium idahoense var. idahoense","Idaho blue-eyed grass","Newhouse, B., Brainerd, R.","","July 2007","2007","Benton","Herbert Farm and Natural Area, Open Space Park","44.5198","-123.2956","","","","Sisyrinchium idahoense E.P. Bicknell var. idahoense "
"observation","416315","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2007","2007","Benton","Jackson Upper, OSU Prairie","44.6200","-123.2988","293","","","Iris tenax Douglas ex Lindl. "
"observation","327372","Iridaceae","Sisyrinchium bellum","western blue-eyed grass, beautiful blue-eyed grass","Morse, K.","","1 June 2007","2007","Josephine","Deer Creek Center - North","42.2964","-123.6602","456","","","Sisyrinchium bellum S. Watson "
"image","dig24606","Iridaceae","Iris douglasiana","Douglas iris","Gerald D. Carr","","June 14, 2010","2010","Curry","south end of Floras Lake Loop Road, 0.25 mi. west of junction with Highway 101; 26m","42.8971","-124.4659","26","","","Iris douglasiana Herb. "
"observation","298870","Iridaceae","Crocosmia × crocosmiiflora","montbretia","Wilson, B.","","15 July 2005","2005","Lincoln","Lincoln City beach","44.9847","-124.0130","2","","","Crocosmia × crocosmiiflora (Lemoine) N.E. Brown "
"observation","305136","Iridaceae","Iris pseudacorus","yellow flag, yellow water iris","Wilson, B.","","June 2006","2006","Linn","Skyline Inn Restaurant, Sweet Home","44.4003","-122.7117","177","","","Iris pseudacorus L. "
"observation","181639","Iridaceae","Olsynium douglasii var. douglasii","Douglas grass widows, purple-eyed grass","Battaile, J., Battaile, C.","","12 May 2002","2002","Klamath","Oatman Lake","42.1667","-121.9933","1256","","","Olsynium douglasii (A. Dietr.) E.P. Bicknell var. douglasii "
"observation","417731","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Salix Associates","","2008","2008","Polk","Zena Road, private property site","45.0098","-123.1608","","","","Iris tenax Douglas ex Lindl. "
"observation","352464","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Wilson, B.","","7 June 2008","2008","Douglas","Bushnell Rocks, from north side","43.1307","-123.5892","511","","","Iris tenax Douglas ex Lindl. "
"observation","397468","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Wilson, B., Brainerd, R., Newhouse, B., Otting, N.","","16 May 2007","2007","Lane","Highway 58, mile post 44 to 45","43.7128","-122.3117","","","","Iris chrysophylla Howell "
"observation","170447","Iridaceae","Iris tenax var. tenax","tough-leaf iris, Oregon iris","Boyer, L.","","2002","2002","Lane","Vicinity of Eugene","44.1249","-123.3052","","","","Iris tenax Douglas ex Lindl. var. tenax "
"image","dig13310","Iridaceae","Olsynium douglasii var. inflatum","inflated grass widows, inflated purple-eyed grass","Keir Morse","","March 24, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I004; 42.2734453615&#176; N -123.64233006&#176; W","42.2734","-123.6423","","","","Olsynium douglasii (A. Dietr.) E.P. Bicknell var. inflatum (Suksd.) Cholewa & Douglass M. Hend. "
"observation","307316","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Wilson, B., Brainerd, R.","","15 August 2006","2006","Benton","Rock Creek Watershed: intersection of Rock Creek Road and Franklin Ridge Road (3005)","44.5036","-123.4541","","","","Iris tenax Douglas ex Lindl. "
"observation","179123","Iridaceae","Iris tenax var. tenax","tough-leaf iris, Oregon iris","Boyer, L.","","2002","2002","Lane","Coburg Hills","44.1817","-123.0319","","","","Iris tenax Douglas ex Lindl. var. tenax "
"observation","417240","Iridaceae","Iris douglasiana","Douglas iris","Wood, W.","","20 August 2013","2013","Curry","Chetco Point 1","42.0443","-124.2910","","","","Iris douglasiana Herb. "
"observation","403145","Iridaceae","Sisyrinchium idahoense","Idaho blue-eyed grass","Newhouse, B.","","2011","2011","Lane","Confluence of Middle and Coast Forks Willamette River and S side of Middle Fork","44.0219","-122.9750","136","","","Sisyrinchium idahoense E.P. Bicknell "
"observation","415294","Iridaceae","Iris tenax","tough-leaf iris, Oregon iris","Newhouse, B.","","2004","2004","Benton","BLM Maxfield - Section 19 Forest","44.6869","-123.3473","","","","Iris tenax Douglas ex Lindl. "
"observation","101501","Iridaceae","Iris chrysophylla","yellow-leaf iris, slender-tubed iris","Brock, R.","","2003","2003","Jackson","Jackson Co. 39S 4E 29","42.1545","-122.3679","","","","Iris chrysophylla Howell "
