"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","292869","Vitaceae","Parthenocissus vitacea","great woodbine","Wilson, B.","","2002","2002","Hood River","I-84, mile 44 to 45","45.6682","-121.8849","","","","Parthenocissus vitacea (Knerr) Hitchc. "
"observation","327462","Vitaceae","Vitis californica","western wild grape, California wild grape","Morse, K.","","22 August 2007","2007","Josephine","Deer Creek Center - North","42.2977","-123.6497","456","","","Vitis californica Benth. "
"observation","291389","Vitaceae","Parthenocissus vitacea","great woodbine","Wilson, B.","","2002","2002","Sherman","I-84, mile 112 to 113","45.7117","-120.6866","","","","Parthenocissus vitacea (Knerr) Hitchc. "
"observation","399148","Vitaceae","Parthenocissus vitacea","great woodbine","Wilson, B., Otting, N.","","27 July 2007","2007","Umatilla","Highway 395, Pendleton to near John Day, mile post 60 to 61","45.0216","-118.9876","","","","Parthenocissus vitacea (Knerr) Hitchc. "
"observation","357827","Vitaceae","Vitis californica","western wild grape, California wild grape","Wilson, B., Otting, N.","","17 September 2008","2008","Douglas","Picket Park","42.9399","-123.2647","221","","","Vitis californica Benth. "
"image","dig22415","Vitaceae","Vitis californica","western wild grape, California wild grape","Gerald D. Carr","","June 6, 2009","2009","Douglas","between Cow Creek Road and Cow Creek, Island Creek BLM site, 6.9 mi. southwest of Riddle; 230m","42.9129","-123.4814","230","","","Vitis californica Benth. "
"observation","352408","Vitaceae","Vitis californica","western wild grape, California wild grape","Wilson, B.","","6 June 2008","2008","Douglas","Tyee Road, about halfway between mileposts 10 and 11","43.4169","-123.5838","102","","","Vitis californica Benth. "
"image","dig39193","Vitaceae","Parthenocissus vitacea","great woodbine","Gerald D. Carr","","June 5, 2014","2014","Benton","E shoulder of NW 4th St., 160 ft. N of jct. with NW Fillmore Ave., Corvallis; 68m; 44.57191&#176; N -123.25816&#176; W","44.5719","-123.2582","68","","","Parthenocissus vitacea (Knerr) Hitchc. "
"observation","409554","Vitaceae","Parthenocissus vitacea","great woodbine","Wilson, B.","","2012","2012","Benton","Kenagy farm, north forest","44.6648","-123.0859","58","","","Parthenocissus vitacea (Knerr) Hitchc. "
"image","dig14578","Vitaceae","Vitis californica","western wild grape, California wild grape","Keir Morse","","August 22, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I278; 42.2977472383&#176; N -123.649746625&#176; W","42.2977","-123.6497","","","","Vitis californica Benth. "
"image","dig14577","Vitaceae","Vitis californica","western wild grape, California wild grape","Keir Morse","","August 22, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I278; 42.2977472383&#176; N -123.649746625&#176; W","42.2977","-123.6497","","","","Vitis californica Benth. "
"observation","322129","Vitaceae","Parthenocissus vitacea","great woodbine","Otting, N., Mitchell, K., Wilson, B.","","11 June 2007","2007","Baker","Baker City, Les Adler Memorial Parkway between Washington and Valley Avenues","44.7766","-117.8263","1052","","","Parthenocissus vitacea (Knerr) Hitchc. "
"observation","352029","Vitaceae","Vitis californica","western wild grape, California wild grape","Otting, N., Wilson, B.","","2008","2008","Douglas","Beatty Creek near Cow Creek confluence","42.9149","-123.4604","223","","","Vitis californica Benth. "
"image","dig22412","Vitaceae","Vitis californica","western wild grape, California wild grape","Gerald D. Carr","","June 6, 2009","2009","Douglas","between Cow Creek Road and Cow Creek, Island Creek BLM site, 6.9 mi. southwest of Riddle; 230m; 42.91288&#176; N -123.48141&#176; W","42.9129","-123.4814","230","","","Vitis californica Benth. "
"image","dig14575","Vitaceae","Vitis californica","western wild grape, California wild grape","Keir Morse","","May 27, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I278; 42.2977472383&#176; N -123.649746625&#176; W","42.2977","-123.6497","","","","Vitis californica Benth. "
"observation","228893","Vitaceae","Parthenocissus vitacea","great woodbine","Wilson, B.","","2002 - 2004","2002","Gilliam","Arlington","45.7162","-120.2012","76","","","Parthenocissus vitacea (Knerr) Hitchc. "
"observation","323761","Vitaceae","Parthenocissus vitacea","great woodbine","Otting, N., Wilson, B.","","26 July 2007","2007","Union","Super 8 and Best Western Motels area by LaGrande exit from I-84","45.3432","-118.1214","847","","","Parthenocissus vitacea (Knerr) Hitchc. "
"image","dig39194","Vitaceae","Parthenocissus vitacea","great woodbine","Gerald D. Carr","","June 5, 2014","2014","Benton","E shoulder of NW 4th St., 160 ft. N of jct. with NW Fillmore Ave., Corvallis; 68m; 44.57191&#176; N -123.25816&#176; W","44.5719","-123.2582","68","","","Parthenocissus vitacea (Knerr) Hitchc. "
"image","dig39192","Vitaceae","Parthenocissus vitacea","great woodbine","Gerald D. Carr","","June 5, 2014","2014","Benton","E shoulder of NW 4th St., 160 ft. N of jct. with NW Fillmore Ave., Corvallis; 68m; 44.57191&#176; N -123.25816&#176; W","44.5719","-123.2582","68","","","Parthenocissus vitacea (Knerr) Hitchc. "
"image","dig22418","Vitaceae","Vitis californica","western wild grape, California wild grape","Gerald D. Carr","","June 8, 2009","2009","Douglas","between Cow Creek Road and Cow Creek, Island Creek BLM site, 6.9 mi. southwest of Riddle; 230m; 42.91288&#176; N -123.48141&#176; W","42.9129","-123.4814","230","","","Vitis californica Benth. "
"image","dig22592","Vitaceae","Vitis riparia","riverbank grape","Bruce Neil Newhouse","","August 27, 2008","2008","Clackamas","Molalla State Park; 45.1535&#176; N -122.6951&#176; W","45.1535","-122.6951","","","","Vitis riparia Michx. "
"image","dig35988","Vitaceae","Parthenocissus vitacea","great woodbine","Gerald D. Carr","","May 27, 2013","2013","Benton","Corvallis; E shoulder of NW 4th St., 160 ft. N of jct. with NW Fillmore Ave.; 68m; 44.57191&#176; N -123.25816&#176; W","44.5719","-123.2582","68","","","Parthenocissus vitacea (Knerr) Hitchc. "
"observation","400515","Vitaceae","Parthenocissus vitacea","great woodbine","Wilson, B., Otting, N.","","2009","2009","Crook","Highway 380, Prineville to Paulina, mile post 0 to 1","44.3002","-120.8271","","","","Parthenocissus vitacea (Knerr) Hitchc. "
"observation","329929","Vitaceae","Vitis californica","western wild grape, California wild grape","Otting, N., Wilson, B.","","2 May 2007","2007","Douglas","Island Creek Recreation Area","42.9133","-123.4800","226","","","Vitis californica Benth. "
"image","dig22417","Vitaceae","Vitis californica","western wild grape, California wild grape","Gerald D. Carr","","June 6, 2009","2009","Douglas","between Cow Creek Road and Cow Creek, Island Creek BLM site, 6.9 mi. southwest of Riddle; 230m; 42.91288&#176; N -123.48141&#176; W","42.9129","-123.4814","230","","","Vitis californica Benth. "
"image","dig22413","Vitaceae","Vitis californica","western wild grape, California wild grape","Gerald D. Carr","","June 6, 2009","2009","Douglas","between Cow Creek Rd. and Cow Cr., Island Creek BLM site, 6.9 mi. SW of Riddle; 230m","42.9129","-123.4814","230","","","Vitis californica Benth. "
"image","dig39191","Vitaceae","Parthenocissus vitacea","great woodbine","Gerald D. Carr","","April 24, 2014","2014","Benton","E shoulder of NW 4th St., 160 ft. N of jct. with NW Fillmore Ave., Corvallis; 68m; 44.57191&#176; N -123.25816&#176; W","44.5719","-123.2582","68","","","Parthenocissus vitacea (Knerr) Hitchc. "
"image","dig22414","Vitaceae","Vitis californica","western wild grape, California wild grape","Gerald D. Carr","","June 6, 2009","2009","Douglas","between Cow Creek Road and Cow Creek, Island Creek BLM site, 6.9 mi. southwest of Riddle; 230m","42.9129","-123.4814","230","","","Vitis californica Benth. "
