"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"image","dig19953","Nyctaginaceae","Abronia umbellata var. breviflora","pink sandverbena","Dave and Diane Bilderback","","June 3, 2009","2009","Coos","Sensitive species - location undisclosed","43.1000","-124.4000","","","","Abronia umbellata Lam. var. breviflora (Standl.) L.A. Galloway "
"observation","401938","Nyctaginaceae","Abronia umbellata","","Bilderback, D.","","7 August 2011","2011","Curry","Sensitive species - location undisclosed","42.7000","-123.5000","","","","Abronia umbellata Lam. "
"image","dig19996","Nyctaginaceae","Abronia latifolia","yellow sandverbena","Gerald D. Carr","","June 27, 2009","2009","Tillamook","north edge of parking area for Pacific Avenue beach access, Pacific City; 45.20244&#176; N -123.96723&#176; W","45.2024","-123.9672","","","","Abronia latifolia Eschsch. "
"observation","401937","Nyctaginaceae","Abronia umbellata","","Bilderback, D.","","7 August 2011","2011","Curry","Sensitive species - location undisclosed","42.7000","-124.5000","","","","Abronia umbellata Lam. "
"image","dig19951","Nyctaginaceae","Abronia umbellata var. breviflora","pink sandverbena","Dave and Diane Bilderback","","June 3, 2009","2009","Coos","Sensitive species - location undisclosed","43.1000","-124.4000","","","","Abronia umbellata Lam. var. breviflora (Standl.) L.A. Galloway "
"observation","403659","Nyctaginaceae","Abronia umbellata var. breviflora","pink sandverbena","ORBIC","","3 June 2009","2009","Coos","Sensitive species - location undisclosed","43.1000","-124.4000","","","","Abronia umbellata Lam. var. breviflora (Standl.) L.A. Galloway "
"image","dig19999","Nyctaginaceae","Abronia latifolia","yellow sandverbena","Gerald D. Carr","","June 28, 2009","2009","Tillamook","north edge of parking area for Pacific Avenue beach access, Pacific City; 45.20244&#176; N -123.96723&#176; W","45.2024","-123.9672","","","","Abronia latifolia Eschsch. "
"image","dig19998","Nyctaginaceae","Abronia latifolia","yellow sandverbena","Gerald D. Carr","","June 27, 2009","2009","Tillamook","north edge of parking area for Pacific Avenue beach access, Pacific City; 45.20244&#176; N -123.96723&#176; W","45.2024","-123.9672","","","","Abronia latifolia Eschsch. "
"image","dig19950","Nyctaginaceae","Abronia umbellata var. breviflora","pink sandverbena","Dave and Diane Bilderback","","June 3, 2009","2009","Coos","Sensitive species - location undisclosed","43.1000","-124.4000","","","","Abronia umbellata Lam. var. breviflora (Standl.) L.A. Galloway "
"image","dig19956","Nyctaginaceae","Abronia umbellata var. breviflora","pink sandverbena","Dave and Diane Bilderback","","June 3, 2009","2009","Coos","Sensitive species - location undisclosed","43.1000","-124.4000","","","","Abronia umbellata Lam. var. breviflora (Standl.) L.A. Galloway "
"image","dig20000","Nyctaginaceae","Abronia latifolia","yellow sandverbena","Gerald D. Carr","","July 22, 2009","2009","Lane","Stonefield Beach, off Highway 101, ca. 7 mi. south of Yachats","44.2250","-124.1106","","","","Abronia latifolia Eschsch. "
"observation","351544","Nyctaginaceae","Abronia umbellata var. breviflora","pink sandverbena","ORBIC","","9 October 2007","2007","Coos","Sensitive species - location undisclosed","43.1000","-124.4000","","","","Abronia umbellata Lam. var. breviflora (Standl.) L.A. Galloway "
"observation","358845","Nyctaginaceae","Abronia umbellata","","Bilderback, D.","","3 June 2009","2009","Curry","Sensitive species - location undisclosed","43.1000","-124.4000","","","","Abronia umbellata Lam. "
"observation","401934","Nyctaginaceae","Abronia umbellata","","Bilderback, D.","","7 August 2011","2011","Curry","Sensitive species - location undisclosed","42.7000","-124.5000","","","","Abronia umbellata Lam. "
"image","dig19952","Nyctaginaceae","Abronia umbellata var. breviflora","pink sandverbena","Dave and Diane Bilderback","","June 3, 2009","2009","Coos","Sensitive species - location undisclosed","43.1000","-124.4000","","","","Abronia umbellata Lam. var. breviflora (Standl.) L.A. Galloway "
"observation","401936","Nyctaginaceae","Abronia umbellata","","Bilderback, D.","","7 August 2011","2011","Curry","Sensitive species - location undisclosed","42.7000","-124.5000","","","","Abronia umbellata Lam. "
"observation","297613","Nyctaginaceae","Abronia latifolia","yellow sandverbena","Wilson, B.","","2005","2005","Lane","Stonefield Beach","44.2243","-124.1105","","","","Abronia latifolia Eschsch. "
"observation","401939","Nyctaginaceae","Abronia umbellata","","Bilderback, D.","","7 August 2011","2011","Curry","Sensitive species - location undisclosed","42.7000","-124.5000","","","","Abronia umbellata Lam. "
"image","dig19995","Nyctaginaceae","Abronia latifolia","yellow sandverbena","Gerald D. Carr","","June 28, 2009","2009","Tillamook","north edge of parking area for Pacific Avenue beach access, Pacific City; 45.20244&#176; N -123.96723&#176; W","45.2024","-123.9672","","","","Abronia latifolia Eschsch. "
