"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","404547","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","28 March 2010","2010","Lincoln","Holly-Ivy list 4: Road 410 and Green Mountain Road intersection","44.6875","-123.6276","152","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","404631","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","6 June 2010","2010","Polk","Coast Range list 42: Mill Creek Road between Highway 22 and the Mill Creek Parks","44.9931","-123.4216","156","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","306186","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Brainerd, R.","","10 August 2006","2006","Benton","Rock Creek Watershed: intersection of Rock Creek Road and highway","44.5006","-123.4394","","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","404548","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","28 March 2010","2010","Lincoln","Holly-Ivy list 8: Logsdon by Siletz Valley Fire Department","44.7427","-123.7893","61","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","406960","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","28 February 2012","2012","Benton","Peavy Arboretum","44.6564","-123.2329","114","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","404945","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","7 April 2011","2011","Linn","33890 Sunset View Lane","44.4133","-123.0321","142","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388375","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Otting, N.","","19 September 2008","2008","Douglas","Glide- Colliding Rivers viewpoint","43.2976","-123.1013","214","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388371","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","21 June 2008","2008","Douglas","Tyee Campground","43.4851","-123.4844","1524","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","197554","Araliaceae","Oplopanax horridus","devil's club","Bluhm, W., Myers, E.","","2003","2003","Marion","Opal Lake and Trail","44.7935","-122.2232","1018","","","Oplopanax horridus (Sm.) Miq. "
"observation","308226","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","25 August 2006","2006","Clackamas","Bull Run Watershed: main gate on road 10","45.4271","-122.2251","","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","196800","Araliaceae","Aralia californica","western aralia, elk clover","Bluhm, W.","","July 2003","2003","Josephine","Onion Creek Trail","42.4089","-123.6925","610","","","Aralia californica S. Watson "
"image","dig24571","Araliaceae","Hydrocotyle ranunculoides","floating marsh pennywort","Gerald D. Carr","","September 22, 2010","2010","Lane","Baker Beach Road, ca. 0.2 mi. west of Highway 101, ca. 5.3 mi. north of Heceta Junction; 6m","44.0885","-124.1127","6","","","Hydrocotyle ranunculoides L.f. "
"observation","354570","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","15 July 2008","2008","Lincoln","Beverly Beach State Park","44.7288","-124.0568","3","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","404556","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","18 April 2010","2010","Polk","Ritner Creek Park","44.7401","-123.4912","119","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","308709","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","7 September 2006","2006","Coos","Saunder's Lake County Park","43.5304","-124.2144","15","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","185463","Araliaceae","Aralia californica","western aralia, elk clover","Native Plant Society of Oregon","","12 July 2003","2003","Lane","Horsepasture Mountain","44.1209","-122.0910","1448","","","Aralia californica S. Watson "
"observation","378395","Araliaceae","Oplopanax horridus","devil's club","Harvey, T.","","2006 - 2013","2006","Linn","Park Creek Basin","44.4832","-122.0383","1088","","","Oplopanax horridus (Sm.) Miq. "
"observation","308644","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","7 September 2006","2006","Coos","Bradley Lake Boat Ramp","43.0634","-124.4230","17","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388366","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","26 April 2008","2008","Lane","Sutton Lake Boat Launch","44.0511","-124.0960","12","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388363","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","3 December 2007","2007","Lincoln","Depoe Bay","44.8108","-124.0592","16","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig8314","Araliaceae","Aralia californica","western aralia, elk clover","Gerald D. Carr","","July 11, 2007","2007","Linn","NFDR 2032, ca. 1.8 mi east of junction with US20; 44.40154&#176; N -122.37014&#176; W","44.4015","-122.3701","","","","Aralia californica S. Watson "
"observation","388328","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Otting, N.","","19 May 2010","2010","Jackson","Valley of the Rogue State Park","42.4108","-123.1510","321","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig24570","Araliaceae","Hydrocotyle ranunculoides","floating marsh pennywort","Gerald D. Carr","","September 22, 2010","2010","Lane","Baker Beach Road, ca. 0.2 mi. west of Highway 101, ca. 5.3 mi. north of Heceta Junction; 6m","44.0885","-124.1127","6","","","Hydrocotyle ranunculoides L.f. "
"image","dig11427","Araliaceae","Aralia californica","western aralia, elk clover","Keir Morse","","July 12, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I229; 42.3068668935&#176; N -123.648784821&#176; W","42.3069","-123.6488","","","","Aralia californica S. Watson "
"observation","418479","Araliaceae","Hedera hibernica","Atlantic ivy","Maze, D.","","5 August 2013","2013","Multnomah","Birkland Property","45.4773","-122.7433","","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388389","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","18 April 2010","2010","Benton","Fort Hoskins Park","44.6756","-123.4632","152","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig11428","Araliaceae","Aralia californica","western aralia, elk clover","Keir Morse","","July 12, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I229; 42.3068668935&#176; N -123.648784821&#176; W","42.3069","-123.6488","","","","Aralia californica S. Watson "
"observation","388378","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","26 May 2009","2009","Marion","The Maples Rest Area, Hwy 22","44.7551","-122.3875","307","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig33827","Araliaceae","Oplopanax horridus","devil's club","Paul Slichter","","August 19, 2012","2012","Clackamas","Top Spur Trail, Mount Hood National Forest; 1265m; T02S R08E S11","45.4082","-121.7900","1265","","","Oplopanax horridus (Sm.) Miq. "
"observation","404483","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","20 February 2010","2010","Lincoln","Strome Park","44.8141","-123.9719","6","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig24572","Araliaceae","Hydrocotyle ranunculoides","floating marsh pennywort","Gerald D. Carr","","September 22, 2010","2010","Lane","Baker Beach Road, ca. 0.2 mi. west of Highway 101, ca. 5.3 mi. north of Heceta Junction; 6m; 44.08849&#176; N -124.11268&#176; W","44.0885","-124.1127","6","","","Hydrocotyle ranunculoides L.f. "
"observation","331003","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","15 April 2008","2008","Benton","property on Brooklane Road, Corvallis","44.5453","-123.2815","8","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388362","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Otting, N.","","1 November 2007","2007","Multnomah","Multnomah Falls","45.5790","-122.1165","24","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388336","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","15 July 2005","2005","Lincoln","East Devil's Lake","44.9679","-123.9962","","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig3438","Araliaceae","Aralia californica","western aralia, elk clover","Bruce Neil Newhouse","","July 28, 2002","2002","Lane","Horsepasture Mountain; 44.1157&#176; N -122.0879&#176; W","44.1157","-122.0879","","","","Aralia californica S. Watson "
"observation","306981","Araliaceae","Oplopanax horridus","devil's club","Newhouse, B., Wilson, B.","","17 August 2006","2006","Multnomah","Bull Run Watershed: mile 20.75 on 10 road","45.4924","-121.9018","","","","Oplopanax horridus (Sm.) Miq. "
"observation","404557","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","18 April 2010","2010","Benton","Holly-Ivy list 25: intersection with Highway 223 on road to Hoskins","44.6740","-123.4362","150","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388349","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","25 August 2006","2006","Clackamas","Bull Run Watershed: main gate on road 10","45.4271","-122.2251","","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","333003","Araliaceae","Oplopanax horridus","devil's club","Bluhm, W.","","May 2008","2008","Clackamas","Salmon River Trail - Bluhm","45.2395","-121.8770","518","","","Oplopanax horridus (Sm.) Miq. "
"observation","306937","Araliaceae","Oplopanax horridus","devil's club","Newhouse, B., Wilson, B.","","17 August 2006","2006","Clackamas","Bull Run Watershed: mile 33.4 on 10 road","45.4285","-121.8163","1097","","","Oplopanax horridus (Sm.) Miq. "
"observation","388360","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Brainerd, R., Newhouse, B., Otting, N.","","4 October 2007","2007","Douglas","Pioneer Park, Canyonville","42.9264","-123.2754","82","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388332","Araliaceae","Hedera hibernica","Atlantic ivy","Brainerd, R., Newhouse, B., Wilson, B.","","22 August 2004","2004","Lane","Oakridge (east side of town)","43.7432","-122.4615","366","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388399","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","16 November 2010","2010","Benton","North Albany Park","44.6700","-123.1332","108","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","328058","Araliaceae","Aralia californica","western aralia, elk clover","Morse, K.","","12 July 2007","2007","Josephine","Deer Creek Center - North","42.3069","-123.6488","456","","","Aralia californica S. Watson "
"observation","200996","Araliaceae","Oplopanax horridus","devil's club","Harvey, T.","","4 July 2003","2003","Linn","Bruno Meadows Trail","44.6331","-122.0028","1311","","","Oplopanax horridus (Sm.) Miq. "
"observation","380476","Araliaceae","Oplopanax horridus","devil's club","Bluhm, W., Myers, E.","","2009 - 2010","2009","Marion","Tumble Lake Trail 3379","44.7496","-122.2240","1082","","","Oplopanax horridus (Sm.) Miq. "
"observation","388355","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","July 2006","2006","Lincoln","Yachats 804 Trail","44.3257","-124.1029","6","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig38876","Araliaceae","Hydrocotyle verticillata","whorled water pennywort, whorled marsh pennywort","Gerald D. Carr","","October 8, 2014","2014","Coos","Sensitive species - location undisclosed","43.6000","-124.2000","20","","","Hydrocotyle verticillata Thunb. "
"observation","421366","Araliaceae","Oplopanax horridus","devil's club","Harvey, T.","","24 August 2013","2013","Lane","Castle Lake","44.0926","-122.0507","1352","","","Oplopanax horridus (Sm.) Miq. "
"observation","408202","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Brainerd, R., Goklany, M., Neill, A.","","23 July 2012","2012","Benton","Willamette Park, Corvallis, forested trail from boat launch to end","44.5455","-123.2500","67","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388342","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Mitchell, K., Brainerd, R.","","2006","2006","Multnomah","Bull Run Watershed: intersection of 10 road with Waterworks Road","45.4614","-122.2301","152","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","192745","Araliaceae","Oplopanax horridus","devil's club","Bluhm, W.","","2003","2003","Marion","Phantom Natural Bridge","44.7790","-122.2234","1219","","","Oplopanax horridus (Sm.) Miq. "
"observation","325043","Araliaceae","Oplopanax horridus","devil's club","BLM Botanist","","2006","2006","Tillamook","High Peak/Moon Creek Research Natural Area","45.3380","-123.6812","","","","Oplopanax horridus (Sm.) Miq. "
"observation","185588","Araliaceae","Oplopanax horridus","devil's club","Native Plant Society of Oregon","","12 July 2003","2003","Lane","Horsepasture Mountain","44.1209","-122.0910","1448","","","Oplopanax horridus (Sm.) Miq. "
"observation","404591","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","2010","2010","Benton","Zion Lutheran Cemetery, Corvallis","44.5977","-123.2627","107","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","309343","Araliaceae","Hydrocotyle ranunculoides","floating marsh pennywort","Newhouse, B., Alverson, E.","","2003 - 2006","2003","Lane","Lower Coyote Creek","44.1320","-123.2851","","","","Hydrocotyle ranunculoides L.f. "
"image","dig24574","Araliaceae","Hydrocotyle ranunculoides","floating marsh pennywort","Gerald D. Carr","","September 22, 2010","2010","Lane","Baker Beach Road, ca. 0.2 mi. west of Highway 101, ca. 5.3 mi. north of Heceta Junction; 6m; 44.08849&#176; N -124.11268&#176; W","44.0885","-124.1127","6","","","Hydrocotyle ranunculoides L.f. "
"observation","388339","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","30 April 2006","2006","Lincoln","Rocky Creek State Park","44.7856","-124.0712","23","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388346","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","12 August 2006","2006","Multnomah","Tomahawk Island, east end of road","45.6043","-122.6533","6","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","422627","Araliaceae","Oplopanax horridus","devil's club","Harvey, T.","","2013","2013","Linn","Marion Forks Campground","44.6037","-121.9413","757","","","Oplopanax horridus (Sm.) Miq. "
"observation","319466","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","2007","2007","Lincoln","near Eddyville School","44.6339","-123.7763","27","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","380206","Araliaceae","Oplopanax horridus","devil's club","Bluhm, W., Myers, E.","","August 2010","2010","Marion","South Breitenbush Gorge Trail 3366","44.7672","-121.9321","744","","","Oplopanax horridus (Sm.) Miq. "
"observation","331150","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","26 April 2008","2008","Lincoln","Waldport","44.4248","-124.0685","0","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig34417","Araliaceae","Oplopanax horridus","devil's club","Tanya Harvey","","July 29, 2011","2011","Clackamas","Table Rock Wilderness; T07S R04E S10","44.9772","-122.3034","","","","Oplopanax horridus (Sm.) Miq. "
"image","dig8311","Araliaceae","Aralia californica","western aralia, elk clover","Gerald D. Carr","","July 10, 2007","2007","Linn","NFDR 2032, ca. 1.8 mi east of junction with US20; 44.40154&#176; N -122.37014&#176; W","44.4015","-122.3701","","","","Aralia californica S. Watson "
"observation","388373","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","15 July 2008","2008","Lincoln","Beverly Beach State Park","44.7288","-124.0568","3","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig24576","Araliaceae","Hydrocotyle ranunculoides","floating marsh pennywort","Gerald D. Carr","","September 22, 2010","2010","Lane","Baker Beach Road, ca. 0.2 mi. west of Highway 101, ca. 5.3 mi. north of Heceta Junction; 6m","44.0885","-124.1127","6","","","Hydrocotyle ranunculoides L.f. "
"observation","307615","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Brainerd, R.","","10 August 2006","2006","Benton","Rock Creek Watershed: intersection of road 3405 with 3406","44.5121","-123.4592","","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","370631","Araliaceae","Oplopanax horridus","devil's club","Harvey, T.","","2007 - 2008","2007","Linn","Parrish Lake","44.5267","-122.0787","1019","","","Oplopanax horridus (Sm.) Miq. "
"image","dig38878","Araliaceae","Hydrocotyle verticillata","whorled water pennywort, whorled marsh pennywort","Gerald D. Carr","","October 8, 2014","2014","Coos","Sensitive species - location undisclosed","43.6000","-124.2000","20","","","Hydrocotyle verticillata Thunb. "
"observation","181409","Araliaceae","Aralia californica","western aralia, elk clover","Simpson, C., Harvey, T.","","20 September 2002","2002","Lane","Groundhog Mountain/Little Groundhog Mountain area","43.5781","-122.3402","1622","","","Aralia californica S. Watson "
"observation","400376","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Otting, N.","","2009","2009","Benton or Linn","Highway 34, Corvallis to Lebanon, mile post 0 to 1","44.5670","-123.2581","","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388327","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","2002","2002","Clackamas","Rest Area on southbound I-5 at 282 mile marker","45.2749","-122.7752","69","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388372","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","May 2009","2009","Lincoln","Moolack Beach","44.7023","-124.0613","5","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","388350","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","7 September 2006","2006","Coos","Bradley Lake Boat Ramp","43.0634","-124.4230","17","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","418410","Araliaceae","Hedera hibernica","Atlantic ivy","Maze, D.","","5 August 2013","2013","Multnomah","Skyline Blvd and Cornell","45.4773","-122.7433","","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig14725","Araliaceae","Hedera hibernica","Atlantic ivy","Bruce Neil Newhouse","","February 28, 2008","2008","Yamhill","Dundee","45.2783","-123.0097","","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","331191","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","26 April 2008","2008","Benton","property on Old Peak Road","44.5364","-123.3966","105","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","199596","Araliaceae","Oplopanax horridus","devil's club","Harvey, T.","","2003 - 2004","2003","Lane","Devil's Garden","43.6201","-122.2022","1250","","","Oplopanax horridus (Sm.) Miq. "
"observation","388351","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","7 September 2006","2006","Coos","Saunder's Lake County Park","43.5304","-124.2144","15","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","295610","Araliaceae","Oplopanax horridus","devil's club","Otting, N., Wilson, B.","","24 August 2005","2005","Multnomah","Bull Run Watershed: road 10 bridge over Log Creek","45.4974","-121.9094","716","","","Oplopanax horridus (Sm.) Miq. "
"observation","404555","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","18 April 2010","2010","Polk","Holly-Ivy list 21: Wildwood Road NW of the intersection with Gage Road","44.7376","-123.5294","172","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","360096","Araliaceae","Oplopanax horridus","devil's club","Bluhm, W., Marttala, V.","","2004 - 2008","2004","[Unknown]","Bull Run Watershed","45.4541","-122.0145","213","","","Oplopanax horridus (Sm.) Miq. "
"observation","388396","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B.","","6 June 2010","2010","Polk","Coast Range list 42: Mill Creek Road between Highway 22 and the Mill Creek Parks","44.9931","-123.4216","156","","","Hedera hibernica (G. Kirchn.) Bean "
"observation","318097","Araliaceae","Oplopanax horridus","devil's club","BLM Botanist","","2007","2007","Polk","Little Sink Research Natural Area","44.8371","-123.4366","","","","Oplopanax horridus (Sm.) Miq. "
"image","dig8308","Araliaceae","Aralia californica","western aralia, elk clover","Gerald D. Carr","","July 10, 2007","2007","Linn","NFDR 2032, ca. 1.8 mi east of junction with US20; 44.40154&#176; N -122.37014&#176; W","44.4015","-122.3701","","","","Aralia californica S. Watson "
"observation","296647","Araliaceae","Oplopanax horridus","devil's club","Otting, N., Wilson, B.","","1 September 2005","2005","Clackamas","Bull Run Watershed: road 1210 at bridge over Cedar Creek","45.4500","-122.0011","649","","","Oplopanax horridus (Sm.) Miq. "
"observation","199393","Araliaceae","Oplopanax horridus","devil's club","Harvey, T.","","4 July 2003","2003","Linn","Bugaboo Ridge Trail","44.6331","-122.0028","1280","","","Oplopanax horridus (Sm.) Miq. "
"observation","404632","Araliaceae","Hedera hibernica","Atlantic ivy","Wilson, B., Otting, N., Stein, M.","","27 June 2010","2010","Lincoln","Hatfield Science Center trail along salt marsh","44.6233","-124.0131","1","","","Hedera hibernica (G. Kirchn.) Bean "
"image","dig22761","Araliaceae","Hedera helix ssp. helix","English ivy","Stephen C. Meyers","","December 8, 2010","2010","Benton","south of bike path, near the southeast corner of Circle Boulevard and Witham Hill Drive, Corvallis","44.5838","-123.2903","","","","Hedera helix L. ssp. helix "
"observation","369844","Araliaceae","Aralia californica","western aralia, elk clover","Harvey, T.","","2004 - 2006","2004","Lane","Indian Ridge","43.9883","-122.2538","1648","","","Aralia californica S. Watson "
"image","dig38874","Araliaceae","Hydrocotyle verticillata","whorled water pennywort, whorled marsh pennywort","Gerald D. Carr","","October 8, 2014","2014","Coos","Sensitive species - location undisclosed","43.6000","-124.2000","20","","","Hydrocotyle verticillata Thunb. "
"observation","10096271","Araliaceae","Hedera helix ssp. helix","English ivy","R.E. Brainerd","","13 May 2014","2014","Benton","Unaccessioned specimen: Brainerd, R. #2293","44.6039","-123.2763","154","Douglas-fir-big leaf maple forest.","","Hedera helix L. ssp. helix "
